speed_kmh,fog_severity,sensor_noise_std,added_latency_s,required_distance_m,detected_range_m,hazard,area
36.487698605678986,0.4138974473022584,0.2566397427414693,0.020763503204233712,19.09556228101586,78.72600660253437,False,Area 1 (known safe)
56.9862952988628,0.055292937816663223,1.0,0.17570902454775414,34.21986122951182,108.69187796960033,False,Area 1 (known safe)
60.76931636980749,0.62959152944188,1.0,0.2396606221614085,38.30702582760437,28.559213173579508,True,Area 2 (known unsafe - documented trigger)
55.38526355789797,0.21104312375844225,1.0,0.22934192843702633,33.81962351944306,93.73986011918954,False,Area 1 (known safe)
55.87986077830018,0.3394883154214361,0.4914537283708318,0.25121886248960007,34.542099690232774,84.46039934931714,False,Area 1 (known safe)
38.1191926935883,0.17957495867160722,1.0,0.29383742663914814,22.82593707701037,96.7608039675257,False,Area 1 (known safe)
78.83906732263216,0.5529146257486356,0.620925239187291,0.12314035547920603,52.61869781179431,63.19464449300723,False,Area 1 (known safe)
78.79097281359697,0.19839586610372273,1.0,0.15062851681161255,53.172210058128634,94.95399685404261,False,Area 1 (known safe)
47.45720774010966,0.19724394472564422,0.752746268945675,0.1494549333856254,26.996938313631716,96.5481036926641,False,Area 1 (known safe)
66.42249863019507,0.22726567236736384,0.7178191518198174,0.19261586448857385,42.32793298429382,93.87558054181416,False,Area 1 (known safe)
36.88800413579886,0.4744026086860902,1.0,0.23177470407736556,21.460837944798325,43.457349566135335,False,Area 1 (known safe)
68.04642691921505,0.5099407583268312,0.5278370701262018,0.03742193022891025,40.84278654545912,67.878664779867,False,Area 1 (known safe)
48.96883464476956,0.08517147839672168,1.0,0.22279955544386254,29.00767654822109,105.82353807391472,False,Area 1 (known safe)
72.65101481225867,0.6104665455975493,1.0,0.19015472759351018,47.99121761828998,30.39521162263526,True,Area 2 (known unsafe - documented trigger)
32.59315916273321,0.07354893849143118,0.23701055579932384,0.09429304536924901,17.877381431410242,111.51723857002666,False,Area 1 (known safe)
48.27858950136323,0.48935460387560636,1.0,0.03590744286694264,26.021538701684925,42.02195802794179,False,Area 1 (known safe)
