speed_kmh,fog_severity,sensor_noise_std,added_latency_s,required_distance_m,detected_range_m,hazard,area
34.7408887581029,0.49451704371937044,0.7,0.24855138590297615,20.42811612781926,68.32636380294043,False,Area 1 (known safe)
36.3179612486108,0.19546561063218582,0.7,0.07479227467782229,19.55503093874944,97.03530137931016,False,Area 1 (known safe)
40.18266671824742,0.4186781356832957,0.637693148710923,0.06787358350465966,21.56330997233605,75.98074008213806,False,Area 1 (known safe)
42.113090460527204,0.5946274834524972,0.7,0.25202518656658857,24.8171886114574,58.715761588560255,False,Area 1 (known safe)
42.77300144817472,0.10726529017393882,0.7,0.29367059862189066,25.731087492363528,105.50253214330188,False,Area 1 (known safe)
52.7858172743768,0.6315839895159923,0.7,0.2265559952790106,31.810709148215434,55.16793700646474,False,Area 1 (known safe)
55.478659541302065,0.3735504889451243,0.4055481575523481,0.24707335814075707,34.16497505619678,81.70586411595397,False,Area 1 (known safe)
45.4439604063178,0.33418974971849447,0.7,0.1861501381558013,26.1500150693384,83.71778402702452,False,Area 1 (known safe)
57.65698616694773,0.43243064276024723,0.2812772034784592,0.21647340143715452,35.39445528557174,76.7989950741455,False,Area 1 (known safe)
69.37384640167033,0.6780383781157342,0.7,0.010728863641866093,41.47662071770898,50.708315700889514,False,Area 1 (known safe)
76.21189162104217,0.6277275355738411,0.7,0.01842015768101901,47.81141688557324,55.53815658491125,False,Area 1 (known safe)
38.15675572879026,0.10430355088515764,0.7,0.20618204657285508,21.919378159910988,105.78685911502487,False,Area 1 (known safe)
51.66052008573044,0.3231592034335765,0.7,0.1466503069344824,29.836049816135347,84.77671647037666,False,Area 1 (known safe)
30.445293327581997,0.6076407826153825,0.7,0.17314737252208018,17.532934283432162,57.46648486892329,False,Area 1 (known safe)
70.79860538890475,0.31709148995348957,0.5243633807792027,0.2415785623989173,47.26004497179787,86.41303667978978,False,Area 1 (known safe)
35.57796607769514,0.35629296033107094,0.1692367704695179,0.12574657265119304,19.6780581986506,84.78045518540007,False,Area 1 (known safe)
68.64792459555909,0.5500593151228819,0.34273738214113747,0.07045107266516062,41.990506312348636,65.1378814553565,False,Area 1 (known safe)
59.000500880325724,0.6683510406713152,0.5164485637804173,0.03950428532195913,33.569328040963256,52.73960871287123,False,Area 1 (known safe)
37.73032088707987,0.15831832107518828,0.7,0.011038956682187505,19.629914819968754,100.60144117678192,False,Area 1 (known safe)
43.055437042890446,0.3203913189150347,0.7,0.08129964813984426,23.375266309790774,85.04243338415665,False,Area 1 (known safe)
42.61612622715347,0.6198612671576733,0.5592435963136495,0.083523778303371,23.141531410739557,57.13785677498146,False,Area 1 (known safe)
71.47646246912427,0.1146798252420087,0.7,0.1145353587099632,45.38058438808305,104.79073677676716,False,Area 1 (known safe)
49.03222119797174,0.321420241156967,0.7,0.17748521137185166,28.434814827844257,84.94365684893117,False,Area 1 (known safe)
52.536190169540205,0.6488672930666418,0.3072752466887543,0.2277898605396182,31.643833379043784,55.86508838546985,False,Area 1 (known safe)
72.14823688900591,0.2742061322902506,0.3213083777193615,0.05931150241762717,44.89228223863722,91.74836103381978,False,Area 1 (known safe)
59.73089265455248,0.6612283994434204,0.7,0.041696858337410325,34.16268875899982,52.322073653431644,False,Area 1 (known safe)
51.26072846333376,0.3953907022511207,0.7,0.08551013492478401,28.68353421389914,77.84249258389241,False,Area 1 (known safe)
71.48873207120465,0.033985142624675,0.7,0.25120050441124475,48.10572931496519,112.5374263080312,False,Area 1 (known safe)
77.14450306678464,0.5761399633551028,0.2517491445153037,0.057139748366746,49.524842753373875,63.1800686508183,False,Area 1 (known safe)
53.26679309568054,0.3391935027253723,0.7,0.285192834131177,33.03648249770098,83.23742373836426,False,Area 1 (known safe)
52.80735254991998,0.4481883759223533,0.7,0.24798803556366356,32.141071428955144,72.77391591145408,False,Area 1 (known safe)
55.103186483537236,0.6811102139227488,0.43726557555427537,0.10781677816411024,31.742340118407885,51.989826010090454,False,Area 1 (known safe)
63.40301453494811,0.027556414865815393,0.7,0.0011513980568928271,36.34022671266124,113.15458417288171,False,Area 1 (known safe)
33.194767429967165,0.4935189149560789,0.42762020763591324,0.08678893678558545,18.1005709117485,70.05646291840094,False,Area 1 (known safe)
77.46270649083947,0.55669877332455,0.5357509022316043,0.13582160968797855,51.5250052772132,63.34241234745358,False,Area 1 (known safe)
43.05348798668521,0.29799418518985255,0.7,0.04171494419855001,22.900702369324392,87.19255822177415,False,Area 1 (known safe)
61.92983423452959,0.42083378600058097,0.6079468798095486,0.14363006643667478,37.629926967435566,75.95227526508694,False,Area 1 (known safe)
61.771670682846434,0.387106181167978,0.4628369311771239,0.0696585826696578,36.231145789529315,80.06078502081137,False,Area 1 (known safe)
35.395012057461244,0.6911175326513301,0.3667283658036946,0.16431494608616842,19.961517515088573,51.45234667065014,False,Area 1 (known safe)
78.49657221878303,0.25804350168843804,0.7,0.008701170888083098,49.78138885209311,91.02782383790995,False,Area 1 (known safe)
51.90873369204881,0.6098142389073653,0.7,0.1582770728724042,30.179625231891713,57.257833064892935,False,Area 1 (known safe)
69.5240889331682,0.4771548523178474,0.7,0.10362942782925832,43.40080933209602,69.99313417748665,False,Area 1 (known safe)
36.056425853621064,0.22910928498195526,0.7,0.254488998791161,21.219630559168472,93.80550864173229,False,Area 1 (known safe)
52.04039869275883,0.42923111331364394,0.5710527480961323,0.28019753615854937,32.03608873655373,75.3674966333134,False,Area 1 (known safe)
44.985578477172616,0.38148539447832075,0.7,0.2482177942045976,26.628887878739583,79.17740213008119,False,Area 1 (known safe)
45.600535784667,0.3327165434401591,0.7,0.029660235023546755,24.269672919765732,83.85921182974472,False,Area 1 (known safe)
68.93939580326254,0.21217374774147835,0.7,0.08692273331429888,42.56100215932396,95.43132021681807,False,Area 1 (known safe)
67.45418206679831,0.08635166132056049,0.7,0.29231783850079746,45.11281255081143,107.5102405132262,False,Area 1 (known safe)
75.06811219210346,0.1750247228977535,0.5866349279936283,0.26946314372679014,51.97552181549209,99.6778170338539,False,Area 1 (known safe)
51.361736627443534,0.39838704124115176,0.7,0.028075644522520225,27.933457462628937,77.55484404084943,False,Area 1 (known safe)
53.176295454972106,0.0824302769466656,0.7,0.2016247875733735,31.73302401676917,107.8866934131201,False,Area 1 (known safe)
71.14774377032295,0.04251438590459422,0.2027162382699763,0.27190360341426917,48.18988189029817,114.7023215235391,False,Area 1 (known safe)
75.05449308298974,0.18191429373910717,0.7,0.25160193677649956,51.58953110356485,98.33622780104571,False,Area 1 (known safe)
